,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
GSTA4,0,-5.38287893253923,0.712,0.837,0,L2,GSTA4
UGP2,0,-5.42116584594223,0.776,0.903,0,L2,UGP2
LOC105373760,0,-5.43669934780427,0.055,0.22,0,L2,LOC105373760
PLA2R1,0,-5.43967689332164,0.237,0.558,0,L2,PLA2R1
LINC00883,0,-5.45099415953644,0.745,0.878,0,L2,LINC00883
KBTBD12,0,-5.48989183884267,0.269,0.553,0,L2,KBTBD12
CLCN3,0,-5.56455160528344,0.841,0.923,0,L2,CLCN3
PIK3CA,0,-5.56992366777996,0.864,0.949,0,L2,PIK3CA
CBR4,0,-5.57358352630091,0.69,0.821,0,L2,CBR4
CEP350,0,-5.58620431129098,0.856,0.939,0,L2,CEP350
RAB26,0,-5.58844327396435,0.603,0.76,0,L2,RAB26
ZEB1,0,-5.59833323039899,0.846,0.982,0,L2,ZEB1
INPP5F,0,-5.60548033626191,0.731,0.874,0,L2,INPP5F
SCFD2,0,-5.62662901542281,0.875,0.939,0,L2,SCFD2
FAM163B,0,-5.63217567916998,0.266,0.46,0,L2,FAM163B
SH3BP5,0,-5.65256336746985,0.557,0.757,0,L2,SH3BP5
ICA1,0,-5.66787601927245,0.892,0.943,0,L2,ICA1
GALNT18,0,-5.671297225589,0.939,0.751,0,L2,GALNT18
LOC105377289,0,-5.68152718530028,0.307,0.521,0,L2,LOC105377289
ZNF782,0,-5.68469313969988,0.859,0.938,0,L2,ZNF782
LRRN3,0,-5.69257811619465,0.678,0.854,0,L2,LRRN3
GRAMD3,0,-5.71466981141966,0.054,0.221,0,L2,GRAMD3
WDFY3,0,-5.72679204606469,0.97,0.99,0,L2,WDFY3
ACER3,0,-5.75029696042215,0.694,0.819,0,L2,ACER3
CEP290,0,-5.77170002111808,0.787,0.902,0,L2,CEP290
TDRD3,0,-5.77583743717455,0.802,0.905,0,L2,TDRD3
PSME4,0,-5.78525240347391,0.723,0.901,0,L2,PSME4
PPM1A,0,-5.7892042204847,0.76,0.875,0,L2,PPM1A
LOC105376081,0,-5.80178350445042,0.016,0.29,0,L2,LOC105376081
LOC105369438,0,-5.81653726810905,0.182,0.404,0,L2,LOC105369438
LOC102724356,0,-5.86858870831765,0.949,0.979,0,L2,LOC102724356
MAP1LC3A,0,-5.88369044771986,0.551,0.729,0,L2,MAP1LC3A
PSMD1,0,-5.89825194541575,0.84,0.926,0,L2,PSMD1
B3GALTL,0,-5.91386468821266,0.604,0.783,0,L2,B3GALTL
CBWD5,0,-5.93067501834355,0.686,0.815,0,L2,CBWD5
PWWP2A,0,-5.95176838656335,0.571,0.76,0,L2,PWWP2A
DENND4C,0,-5.95354232370775,0.734,0.875,0,L2,DENND4C
MLLT10,0,-5.95487521581355,0.96,0.985,0,L2,MLLT10
CCDC144B,0,-5.96214388536654,0.496,0.732,0,L2,CCDC144B
PAG1,0,-5.96755724240865,0.573,0.752,0,L2,PAG1
YTHDC2,0,-5.98821554264332,0.913,0.958,0,L2,YTHDC2
HMGCLL1,0,-6.00019588785531,0.685,0.823,0,L2,HMGCLL1
RAD54B,0,-6.0027440249916,0.523,0.699,0,L2,RAD54B
CHPT1,0,-6.03451617320137,0.831,0.907,0,L2,CHPT1
KCND2,0,-6.05561013889198,0.999,0.97,0,L2,KCND2
DAPK2,0,-6.1076333567839,0.105,0.369,0,L2,DAPK2
VMP1,0,-6.1175820181369,0.762,0.875,0,L2,VMP1
SCN4B,0,-6.16407612853141,0.257,0.449,0,L2,SCN4B
ADCY8,0,-6.18545827878262,0.131,0.415,0,L2,ADCY8
SUZ12P1,0,-6.18571076681727,0.911,0.956,0,L2,SUZ12P1
RNMT,0,-6.22434421758239,0.721,0.87,0,L2,RNMT
NGLY1,0,-6.24007129719744,0.595,0.768,0,L2,NGLY1
TBC1D8,0,-6.26816118229456,0.415,0.712,0,L2,TBC1D8
THUMPD2,0,-6.27387839645026,0.437,0.712,0,L2,THUMPD2
LOC105375930,0,-6.3005194967585,0.014,0.147,0,L2,LOC105375930
ZNF493,0,-6.32939290668703,0.725,0.834,0,L2,ZNF493
ANKS6,0,-6.33008261140172,0.563,0.771,0,L2,ANKS6
YAF2,0,-6.33125569636156,0.863,0.932,0,L2,YAF2
NPEPPS,0,-6.33135428890407,0.856,0.93,0,L2,NPEPPS
RNF182,0,-6.36290441184287,0.021,0.177,0,L2,RNF182
TUBG2,0,-6.38002414648554,0.586,0.737,0,L2,TUBG2
MARK3,0,-6.38673541205835,0.933,0.976,0,L2,MARK3
MITF,0,-6.43530109967432,0.142,0.337,0,L2,MITF
AGPAT9,0,-6.52866633174127,0.177,0.428,0,L2,AGPAT9
LOC101926917,0,-6.57713511562276,0.569,0.767,0,L2,LOC101926917
TRNAU1AP,0,-6.59978337069951,0.39,0.6,0,L2,TRNAU1AP
ANKRD26,0,-6.60804596781638,0.898,0.964,0,L2,ANKRD26
CPNE8,0,-6.61507750835301,0.891,0.695,0,L2,CPNE8
BDP1,0,-6.65228757992047,0.897,0.95,0,L2,BDP1
KIAA2022,0,-6.66806106670867,0.764,0.863,0,L2,KIAA2022
TAOK3,0,-6.68076666648461,0.876,0.949,0,L2,TAOK3
LRMP,0,-6.68314105767492,0.032,0.292,0,L2,LRMP
WDR19,0,-6.7197274394147,0.642,0.823,0,L2,WDR19
CNTNAP3,0,-6.75375989999974,0.123,0.362,0,L2,CNTNAP3
LOC105375988,0,-6.75433545571696,0.334,0.686,0,L2,LOC105375988
USP33,0,-6.76553372925401,0.933,0.973,0,L2,USP33
AGO3,0,-6.78197061423033,0.872,0.931,0,L2,AGO3
SCAF11,0,-6.79229894547572,0.757,0.866,0,L2,SCAF11
TSHZ1,0,-6.81151435429729,0.25,0.537,0,L2,TSHZ1
TMEM108,0,-6.85721563577637,0.993,0.907,0,L2,TMEM108
TUBA4A,0,-6.85751016849992,0.443,0.636,0,L2,TUBA4A
SCN3A,0,-6.85848551832208,0.968,0.986,0,L2,SCN3A
SNX14,0,-6.90170661993236,0.886,0.943,0,L2,SNX14
PTEN,0,-6.90876698713703,0.924,0.963,0,L2,PTEN
COL6A1,0,-6.9265523854045,0.157,0.481,0,L2,COL6A1
TRPC3,0,-6.94627541708764,0.046,0.195,0,L2,TRPC3
LRP8,0,-6.96778808337336,0.395,0.641,0,L2,LRP8
NMNAT3,0,-6.96956417431049,0.3,0.603,0,L2,NMNAT3
MLLT11,0,-6.97209195396455,0.619,0.802,0,L2,MLLT11
ZMYND8,0,-7.05503289407556,0.93,0.968,0,L2,ZMYND8
RAP1GDS1,0,-7.11027447901703,0.876,0.957,0,L2,RAP1GDS1
UPF3A,0,-7.13379782955443,0.783,0.899,0,L2,UPF3A
CHST11,0,-7.17549383853278,0.509,0.694,0,L2,CHST11
SCPEP1,0,-7.20061342553247,0.408,0.688,0,L2,SCPEP1
DOPEY2,0,-7.22077888386852,0.612,0.84,0,L2,DOPEY2
ITPK1,0,-7.23038430213216,0.457,0.705,0,L2,ITPK1
CASC4,0,-7.26352615009544,0.898,0.958,0,L2,CASC4
RBM39,0,-7.27780698282517,0.927,0.966,0,L2,RBM39
TTC21B,0,-7.28028899602369,0.789,0.889,0,L2,TTC21B
TBC1D4,0,-7.40635615726184,0.661,0.845,0,L2,TBC1D4
RABGAP1,0,-7.45716085288532,0.955,0.979,0,L2,RABGAP1
PCDH9-AS2,0,-7.46535413238818,0.733,0.886,0,L2,PCDH9-AS2
IDI1,0,-7.49311695979958,0.43,0.637,0,L2,IDI1
PAFAH1B1,0,-7.50113540441662,0.948,0.981,0,L2,PAFAH1B1
UBR2,0,-7.50824514967177,0.925,0.965,0,L2,UBR2
SREBF2,0,-7.51945317541212,0.719,0.86,0,L2,SREBF2
SPATA6,0,-7.53997959043036,0.46,0.637,0,L2,SPATA6
HSPA4L,0,-7.55495617447251,0.53,0.722,0,L2,HSPA4L
SLC18B1,0,-7.57964149229983,0.39,0.605,0,L2,SLC18B1
FRYL,0,-7.59571330456652,0.875,0.929,0,L2,FRYL
LOC105377989,0,-7.60810043252433,0.045,0.267,0,L2,LOC105377989
ADAMTS3,0,-7.63422380533395,0.708,0.373,0,L2,ADAMTS3
NSD1,0,-7.64456489953024,0.842,0.937,0,L2,NSD1
SLC23A2,0,-7.65757411766771,0.846,0.923,0,L2,SLC23A2
KIAA1109,0,-7.67199510782707,0.948,0.984,0,L2,KIAA1109
LOC105377507,0,-7.67802292782052,0.042,0.268,0,L2,LOC105377507
GPI,0,-7.68118603773889,0.877,0.949,0,L2,GPI
SULF2,0,-7.73141839175009,0.06,0.27,0,L2,SULF2
PPHLN1,0,-7.77028649852807,0.908,0.955,0,L2,PPHLN1
C11orf49,0,-7.79051659213167,0.914,0.961,0,L2,C11orf49
RNPC3,0,-7.79190754600434,0.791,0.894,0,L2,RNPC3
ST5,0,-7.7922979969908,0.266,0.563,0,L2,ST5
SCG3,0,-7.79273610574098,0.505,0.713,0,L2,SCG3
C2orf27A,0,-7.84819851287416,0.336,0.546,0,L2,C2orf27A
NAA16,0,-7.92900014242449,0.625,0.788,0,L2,NAA16
NIPBL,0,-7.95313374143462,0.953,0.98,0,L2,NIPBL
SNX24,0,-7.97119785087274,0.57,0.753,0,L2,SNX24
UBE3C,0,-7.97161938414854,0.851,0.928,0,L2,UBE3C
AIG1,0,-8.01131892079465,0.937,0.979,0,L2,AIG1
SLC25A36,0,-8.03580181585532,0.892,0.942,0,L2,SLC25A36
LOC105370731,0,-8.06448250685601,0.021,0.165,0,L2,LOC105370731
CLIP2,0,-8.06544141142376,0.651,0.82,0,L2,CLIP2
EPDR1,0,-8.08624527912475,0.394,0.655,0,L2,EPDR1
PALM2,0,-8.0896531466529,0.057,0.334,0,L2,PALM2
BTNL9,0,-8.1003901295603,0.016,0.143,0,L2,BTNL9
MAP3K13,0,-8.11323082261586,0.924,0.968,0,L2,MAP3K13
HERC2,0,-8.16356645288221,0.823,0.915,0,L2,HERC2
TRDMT1,0,-8.18923729117829,0.26,0.473,0,L2,TRDMT1
LOC105371833,0,-8.20874692348846,0.028,0.171,0,L2,LOC105371833
LRCH1,0,-8.2759606287601,0.762,0.879,0,L2,LRCH1
GNAL,0,-8.2897511447635,0.846,0.428,0,L2,GNAL
LOC105369694,0,-8.29587234411793,0.064,0.338,0,L2,LOC105369694
CRB1,0,-8.29623779192947,0.499,0.679,0,L2,CRB1
SLC22A23,0,-8.33862125332174,0.671,0.819,0,L2,SLC22A23
LOC101927400,0,-8.34782115180609,0.505,0.693,0,L2,LOC101927400
LARP4B,0,-8.36145065653934,0.816,0.905,0,L2,LARP4B
QRFPR,0,-8.41341616187739,0.028,0.182,0,L2,QRFPR
OR2L13,0,-8.41707931409605,0.847,0.933,0,L2,OR2L13
KIAA1671,0,-8.42009638449347,0.661,0.8,0,L2,KIAA1671
RTN1,0,-8.46409611997767,0.993,0.998,0,L2,RTN1
LOC654342,0,-8.52194482321467,0.679,0.807,0,L2,LOC654342
LOC105378653,0,-8.53705268900686,0.478,0.163,0,L2,LOC105378653
SMA4,0,-8.57479956928221,0.933,0.972,0,L2,SMA4
DIXDC1,0,-8.58213480860826,0.348,0.757,0,L2,DIXDC1
KDM6A,0,-8.59064186371426,0.791,0.892,0,L2,KDM6A
FAAH2,0,-8.63822714199214,0.806,0.909,0,L2,FAAH2
CNOT2,0,-8.66637912859433,0.89,0.945,0,L2,CNOT2
KIAA0232,0,-8.6916777227151,0.896,0.947,0,L2,KIAA0232
GLRB,0,-8.76229962571516,0.934,0.976,0,L2,GLRB
TBRG1,0,-8.76234510577318,0.834,0.926,0,L2,TBRG1
HIVEP1,0,-8.78580524902779,0.637,0.848,0,L2,HIVEP1
DLGAP4,0,-8.81122982369205,0.745,0.857,0,L2,DLGAP4
CTTN,0,-8.81848305801772,0.828,0.918,0,L2,CTTN
DYNC1I2,0,-8.82537405195973,0.832,0.923,0,L2,DYNC1I2
HHIP,0,-8.90542617292108,0.221,0.436,0,L2,HHIP
EPS15,0,-8.92317301815273,0.616,0.839,0,L2,EPS15
PHKB,0,-8.93230691880312,0.814,0.907,0,L2,PHKB
NDST3,0,-8.95645402894092,0.994,0.88,0,L2,NDST3
GUCY1A3,0,-8.98841748937168,0.522,0.694,0,L2,GUCY1A3
ATXN7L1,0,-9.00441913077364,0.836,0.927,0,L2,ATXN7L1
WDR60,0,-9.01488297866523,0.825,0.938,0,L2,WDR60
UBB,0,-9.02528808083058,0.326,0.581,0,L2,UBB
LINC00882,0,-9.03281489585582,0.756,0.879,0,L2,LINC00882
WASF3,0,-9.04982503175851,0.543,0.747,0,L2,WASF3
UNC13B,0,-9.10115287900851,0.572,0.787,0,L2,UNC13B
NFE2L2,0,-9.11002646356731,0.301,0.549,0,L2,NFE2L2
SYNJ1,0,-9.11257469142509,0.876,0.934,0,L2,SYNJ1
UBXN4,0,-9.19310574689466,0.806,0.907,0,L2,UBXN4
GABRG1,0,-9.22322363168199,0.022,0.173,0,L2,GABRG1
OCA2,0,-9.25422345867931,0.255,0.49,0,L2,OCA2
LOC101927389,0,-9.32562902134968,0.022,0.162,0,L2,LOC101927389
GOLGA4,0,-9.35491736091159,0.92,0.966,0,L2,GOLGA4
PIP5K1B,0,-9.38668021030227,0.842,0.546,0,L2,PIP5K1B
KIDINS220,0,-9.40633249916306,0.865,0.934,0,L2,KIDINS220
DNAJB14,0,-9.40787698565142,0.904,0.955,0,L2,DNAJB14
ZNF292,0,-9.47041776908602,0.952,0.979,0,L2,ZNF292
ARHGAP5,0,-9.48420977121099,0.769,0.873,0,L2,ARHGAP5
RAPGEF1,0,-9.52421725109755,0.544,0.74,0,L2,RAPGEF1
ACVR2A,0,-9.53761116301249,0.622,0.776,0,L2,ACVR2A
LOC105374057,0,-9.61629758059184,0.53,0.715,0,L2,LOC105374057
ERAP1,0,-9.72320070140049,0.682,0.86,0,L2,ERAP1
UBE4B,0,-9.76047457346538,0.823,0.93,0,L2,UBE4B
CCDC132,0,-9.76241303842044,0.883,0.935,0,L2,CCDC132
FREM1,0,-9.77333026591931,0.168,0.376,0,L2,FREM1
GCC2,0,-9.77666445004374,0.795,0.923,0,L2,GCC2
FGFR1,0,-9.85906574229861,0.089,0.525,0,L2,FGFR1
NDFIP1,0,-9.90198721975672,0.96,0.985,0,L2,NDFIP1
TBC1D22A,0,-9.94962516413441,0.787,0.892,0,L2,TBC1D22A
FRMD5,0,-9.96283971164549,0.99,0.901,0,L2,FRMD5
ATXN2,0,-9.97188028582359,0.937,0.97,0,L2,ATXN2
ITGA11,0,-10.021793195436,0.021,0.353,0,L2,ITGA11
CDC73,0,-10.0468668109433,0.702,0.864,0,L2,CDC73
NF1,0,-10.0597072532286,0.984,0.996,0,L2,NF1
ENTPD1-AS1,0,-10.0723955080447,0.557,0.781,0,L2,ENTPD1-AS1
ATP6V0A1,0,-10.1361165640804,0.894,0.954,0,L2,ATP6V0A1
ATP13A2,0,-10.151545678292,0.621,0.783,0,L2,ATP13A2
LOC105375254,0,-10.1852766469065,0.306,0.561,0,L2,LOC105375254
LOC101929713,0,-10.2205135779154,0.783,0.88,0,L2,LOC101929713
BMP2K,0,-10.2727172886055,0.545,0.723,0,L2,BMP2K
ATRX,0,-10.2900379312841,0.959,0.986,0,L2,ATRX
TGFBR1,0,-10.3180745157346,0.061,0.38,0,L2,TGFBR1
CTBP2,0,-10.3389744846373,0.399,0.675,0,L2,CTBP2
KIAA1958,0,-10.3407077036113,0.438,0.789,0,L2,KIAA1958
DISP1,0,-10.3443143918055,0.37,0.696,0,L2,DISP1
WHSC1L1,0,-10.363014851716,0.964,0.988,0,L2,WHSC1L1
FBXL20,0,-10.4280917847942,0.896,0.951,0,L2,FBXL20
VPS13B,0,-10.482149808635,0.974,0.99,0,L2,VPS13B
TRIM2,0,-10.5083865445352,0.971,0.993,0,L2,TRIM2
DPP10-AS3,0,-10.5180911874369,0.008,0.42,0,L2,DPP10-AS3
VPS41,0,-10.5744612978951,0.82,0.941,0,L2,VPS41
GNB1,0,-10.7232025034653,0.851,0.929,0,L2,GNB1
HMGCS1,0,-10.7644319964456,0.439,0.658,0,L2,HMGCS1
ARFGEF1,0,-10.783369409219,0.896,0.947,0,L2,ARFGEF1
KIZ,0,-10.8030049086028,0.774,0.868,0,L2,KIZ
TTC39C,0,-10.9037928508833,0.832,0.916,0,L2,TTC39C
AGTPBP1,0,-10.9261032637805,0.924,0.977,0,L2,AGTPBP1
RBM20,0,-10.9310154668726,0.034,0.245,0,L2,RBM20
MTR,0,-10.9412669082687,0.798,0.903,0,L2,MTR
GIGYF2,0,-10.9750251091356,0.859,0.938,0,L2,GIGYF2
FAM63B,0,-10.9953413152368,0.7,0.846,0,L2,FAM63B
PIK3CB,0,-11.0206226219477,0.807,0.928,0,L2,PIK3CB
OR1J2,0,-11.2113138046735,0.065,0.237,0,L2,OR1J2
TRIM37,0,-11.2263238011526,0.787,0.911,0,L2,TRIM37
LOC105378763,0,-11.2363890012629,0.255,0.525,0,L2,LOC105378763
NRF1,0,-11.2750874610178,0.868,0.932,0,L2,NRF1
GPRIN3,0,-11.2761689306449,0.013,0.321,0,L2,GPRIN3
WWP1,0,-11.3152132528905,0.609,0.808,0,L2,WWP1
CCDC14,0,-11.3347965165673,0.69,0.87,0,L2,CCDC14
HECTD4,0,-11.3390914854681,0.959,0.983,0,L2,HECTD4
SLC38A1,0,-11.3669862532856,0.751,0.911,0,L2,SLC38A1
SEPT7,0,-11.3685873908813,0.965,0.99,0,L2,SEPT7
ZCCHC7,0,-11.3702312870936,0.957,0.983,0,L2,ZCCHC7
HERC3,0,-11.4126487576397,0.74,0.862,0,L2,HERC3
LOC105379057,0,-11.4784281281546,0.427,0.64,0,L2,LOC105379057
RAB28,0,-11.4836039931494,0.857,0.944,0,L2,RAB28
ARHGAP22,0,-11.5012992527735,0.521,0.688,0,L2,ARHGAP22
GLG1,0,-11.6056079460569,0.913,0.959,0,L2,GLG1
TTC37,0,-11.7354448352981,0.927,0.97,0,L2,TTC37
SDCCAG8,0,-11.7371469459331,0.926,0.972,0,L2,SDCCAG8
MRAP2,0,-11.8577302078625,0.444,0.748,0,L2,MRAP2
DMXL2,0,-11.8638348911982,0.915,0.96,0,L2,DMXL2
STARD4,0,-11.9135299038534,0.4,0.622,0,L2,STARD4
KCTD16,0,-11.9521590630457,0.999,0.921,0,L2,KCTD16
KIAA0930,0,-11.9698851237822,0.898,0.957,0,L2,KIAA0930
ABCA6,0,-11.9705316125923,0.609,0.785,0,L2,ABCA6
FAM134B,0,-11.9844543696723,0.635,0.885,0,L2,FAM134B
SCD5,0,-12.0868247624082,0.723,0.866,0,L2,SCD5
GALNT14,0,-12.1540352517766,0.309,0.503,0,L2,GALNT14
TTC28-AS1,0,-12.1563906816169,0.709,0.834,0,L2,TTC28-AS1
TBCK,0,-12.1572041450519,0.957,0.981,0,L2,TBCK
EVL,0,-12.1840910315262,0.856,0.933,0,L2,EVL
CCNI,0,-12.2225904347134,0.847,0.945,0,L2,CCNI
ARHGEF11,0,-12.2670861878526,0.84,0.923,0,L2,ARHGEF11
SCARA3,0,-12.2712591052146,0.321,0.604,0,L2,SCARA3
KIAA1211,0,-12.3125839982492,0.071,0.381,0,L2,KIAA1211
MUM1L1,0,-12.3237284769771,0.077,0.266,0,L2,MUM1L1
TUSC3,0,-12.3420456517086,0.9,0.95,0,L2,TUSC3
MGST3,0,-12.3623646853313,0.711,0.868,0,L2,MGST3
CAPRIN2,0,-12.3720693481446,0.748,0.858,0,L2,CAPRIN2
DNAJC1,0,-12.3725286033429,0.803,0.934,0,L2,DNAJC1
SEC24D,0,-12.3751294158622,0.56,0.736,0,L2,SEC24D
ABCA10,0,-12.3789209677392,0.745,0.866,0,L2,ABCA10
CCDC39,0,-12.4432751668778,0.177,0.499,0,L2,CCDC39
WLS,0,-12.4884677117605,0.04,0.292,0,L2,WLS
ATR,0,-12.4910975920197,0.809,0.9,0,L2,ATR
SPATA5,0,-12.4926969678596,0.493,0.708,0,L2,SPATA5
ASPH,0,-12.5326660005785,0.764,0.891,0,L2,ASPH
TBC1D19,0,-12.5446056171066,0.853,0.93,0,L2,TBC1D19
PTPRE,0,-12.5965597626817,0.863,0.934,0,L2,PTPRE
TTC14,0,-12.6083622074148,0.952,0.981,0,L2,TTC14
TTC19,0,-12.7021963889016,0.88,0.946,0,L2,TTC19
ANKH,0,-12.7227823639715,0.938,0.976,0,L2,ANKH
WNK2,0,-12.7411349478512,0.902,0.955,0,L2,WNK2
AES,0,-12.7681385747825,0.58,0.756,0,L2,AES
CTGF,0,-12.7717957821224,0.004,0.128,0,L2,CTGF
ANKRD12,0,-12.7890878823163,0.935,0.97,0,L2,ANKRD12
MFF,0,-12.9001379859633,0.837,0.918,0,L2,MFF
PICALM,0,-12.9197502901074,0.926,0.964,0,L2,PICALM
PFKP,0,-12.9746881406324,0.508,0.746,0,L2,PFKP
MGLL,0,-12.9771003368471,0.222,0.617,0,L2,MGLL
ZFYVE16,0,-13.0398032317443,0.789,0.905,0,L2,ZFYVE16
GPLD1,0,-13.0424333115559,0.583,0.808,0,L2,GPLD1
SLC36A1,0,-13.0664436468282,0.705,0.885,0,L2,SLC36A1
SATB1-AS1,0,-13.1154991498859,0.387,0.74,0,L2,SATB1-AS1
SPIRE1,0,-13.1430503160303,0.939,0.975,0,L2,SPIRE1
SUSD4,0,-13.2088449845944,0.768,0.889,0,L2,SUSD4
LPGAT1,0,-13.2107129271176,0.738,0.855,0,L2,LPGAT1
PDXDC1,0,-13.2204680081276,0.799,0.893,0,L2,PDXDC1
ASCC3,0,-13.2583650562112,0.933,0.967,0,L2,ASCC3
BMPR2,0,-13.290041521448,0.954,0.987,0,L2,BMPR2
RFX7,0,-13.2915772093025,0.915,0.963,0,L2,RFX7
SORCS3,0,-13.3058695700798,0.833,0.871,0,L2,SORCS3
RASA2,0,-13.3232669245689,0.96,0.978,0,L2,RASA2
PAPSS1,0,-13.4165007129331,0.862,0.936,0,L2,PAPSS1
TRPM2,0,-13.4891217922288,0.576,0.776,0,L2,TRPM2
SGK1,0,-13.5087708875903,0.648,0.773,0,L2,SGK1
SLC8A1-AS1,0,-13.521986568122,0.669,0.817,0,L2,SLC8A1-AS1
TMEM41B,0,-13.5797621680889,0.592,0.76,0,L2,TMEM41B
TRAF3,0,-13.7459738347156,0.829,0.927,0,L2,TRAF3
SETD2,0,-13.8123178675568,0.908,0.958,0,L2,SETD2
LOC100506076,0,-13.8135681622631,0.395,0.722,0,L2,LOC100506076
GAB2,0,-13.8347297946044,0.559,0.842,0,L2,GAB2
DYSF,0,-13.8722573021708,0.405,0.611,0,L2,DYSF
USP47,0,-13.8957586265385,0.907,0.951,0,L2,USP47
INVS,0,-13.9122134391621,0.89,0.955,0,L2,INVS
THY1,0,-13.922589249068,0.87,0.936,0,L2,THY1
LOC101929544,0,-13.9247376521472,0.623,0.789,0,L2,LOC101929544
PCDH10,0,-13.9415163467613,0.648,0.782,0,L2,PCDH10
ZFYVE9,0,-13.9454135921134,0.898,0.966,0,L2,ZFYVE9
PKN2,0,-13.9921614593847,0.889,0.951,0,L2,PKN2
FBN1,0,-14.0945241334082,0.662,0.823,0,L2,FBN1
ANXA4,0,-14.2019254014834,0.227,0.546,0,L2,ANXA4
RICTOR,0,-14.2503987888099,0.895,0.968,0,L2,RICTOR
KIF13A,0,-14.2508614110477,0.946,0.844,0,L2,KIF13A
LOC105378657,0,-14.2565876070975,0.291,0.057,0,L2,LOC105378657
ASH1L,0,-14.273389416763,0.975,0.989,0,L2,ASH1L
SSBP3,0,-14.2787245465156,0.824,0.92,0,L2,SSBP3
FMN1,0,-14.314742187837,0.887,0.986,0,L2,FMN1
ITSN2,0,-14.3338054304124,0.848,0.934,0,L2,ITSN2
SMURF1,0,-14.3564621613667,0.755,0.892,0,L2,SMURF1
FRMD3,0,-14.3653176714482,0.244,0.565,0,L2,FRMD3
LOC100506990,0,-14.4244153038017,0.986,0.995,0,L2,LOC100506990
C2CD3,0,-14.4813684389258,0.638,0.808,0,L2,C2CD3
PHYHIPL,0,-14.4943704986488,0.725,0.826,0,L2,PHYHIPL
FAM184A,0,-14.500979834629,0.667,0.823,0,L2,FAM184A
GSK3B,0,-14.5690345596822,0.96,0.988,0,L2,GSK3B
LOC105371671,0,-14.6909545094088,0.03,0.228,0,L2,LOC105371671
ARGLU1,0,-14.7364021928239,0.958,0.985,0,L2,ARGLU1
NRD1,0,-14.7516191035693,0.868,0.934,0,L2,NRD1
RNF157,0,-14.8621392332,0.66,0.83,0,L2,RNF157
LOC105376214,0,-14.884589319146,0.06,0.23,0,L2,LOC105376214
PCCA,0,-14.9527626528056,0.92,0.954,0,L2,PCCA
ANO6,0,-14.9602652804319,0.458,0.724,0,L2,ANO6
TSHZ3,0,-15.0044307186698,0.127,0.497,0,L2,TSHZ3
SLC8A3,0,-15.0045019265007,0.541,0.845,0,L2,SLC8A3
KIAA1841,0,-15.0194048126653,0.777,0.889,0,L2,KIAA1841
RAP1GAP2,0,-15.0337004619494,0.863,0.941,0,L2,RAP1GAP2
RUNDC3B,0,-15.0382765528761,0.936,0.967,0,L2,RUNDC3B
UBE2QL1,0,-15.0495266605422,0.498,0.737,0,L2,UBE2QL1
LAMA4,0,-15.086769494968,0.192,0.503,0,L2,LAMA4
MAPK8,0,-15.1365325253653,0.945,0.98,0,L2,MAPK8
AFF1,0,-15.1701779381425,0.484,0.808,0,L2,AFF1
LOC101928792,0,-15.1999014237094,0.085,0.25,0,L2,LOC101928792
ELOVL6,0,-15.2022495108061,0.756,0.865,0,L2,ELOVL6
NCK2,0,-15.3576814209745,0.571,0.73,0,L2,NCK2
RBM6,0,-15.381000898847,0.964,0.986,0,L2,RBM6
HRH1,0,-15.403933368319,0.422,0.618,0,L2,HRH1
PTPRO,0,-15.4707683150671,0.972,0.809,0,L2,PTPRO
SMAP1,0,-15.5013240636517,0.853,0.938,0,L2,SMAP1
PSPC1,0,-15.5139460363458,0.947,0.977,0,L2,PSPC1
ABCA5,0,-15.624468903451,0.899,0.965,0,L2,ABCA5
SNCG,0,-15.6327030879599,0.048,0.2,0,L2,SNCG
PARVA,0,-15.6509012058946,0.272,0.491,0,L2,PARVA
RUNX2,0,-15.655685299553,0.146,0.367,0,L2,RUNX2
ALDOA,0,-15.7003065606012,0.6,0.782,0,L2,ALDOA
EFR3A,0,-15.7146788698951,0.851,0.943,0,L2,EFR3A
CCDC91,0,-15.7181654172664,0.92,0.956,0,L2,CCDC91
TMEM178A,0,-15.7305521129573,0.852,0.916,0,L2,TMEM178A
CCDC3,0,-15.740612898135,0.78,0.9,0,L2,CCDC3
GNAS,0,-15.7668709457705,0.962,0.988,0,L2,GNAS
CCNY,0,-15.8131588780385,0.957,0.984,0,L2,CCNY
CLMP,0,-15.8434486345072,0.102,0.432,0,L2,CLMP
VTI1A,0,-15.8553161584234,0.973,0.986,0,L2,VTI1A
LOC105374029,0,-15.8651160998021,0.664,0.826,0,L2,LOC105374029
GRM3,0,-15.8680298099284,0.664,0.888,0,L2,GRM3
VWA8,0,-15.8695948175168,0.935,0.977,0,L2,VWA8
NAALAD2,0,-15.8894270299597,0.784,0.928,0,L2,NAALAD2
NEFH,0,-16.0184007424893,0.128,0.384,0,L2,NEFH
TRPC1,0,-16.1200488929928,0.913,0.963,0,L2,TRPC1
CHD6,0,-16.1295938745215,0.896,0.962,0,L2,CHD6
NEFL,0,-16.1394191231389,0.566,0.775,0,L2,NEFL
KANSL1L,0,-16.2830012574438,0.706,0.871,0,L2,KANSL1L
C1orf132,0,-16.3336571930486,0.933,0.969,0,L2,C1orf132
RBMS1,0,-16.3634759434063,0.82,0.937,0,L2,RBMS1
BCO2,0,-16.3731682589936,0.529,0.744,0,L2,BCO2
